license_num,historicallicensenum,status,license_category,license_type,issued,expires,business_name,dba_name,comments,location_comments,opening,closing,patronsout,capacity,applicant,manager,day_phone,evening_phone,address,city,state,zip,gpsx,gpsy
LB-100494,CVICT1303,Active,CV,Common Victualler,2013-11-14,2022-12-31,"BSC LONGWOOD GALLERIA, INC.",BOURBON STREET CAF,,"Food court space, customer walk up counter kitchen in rear.",9:30 AM,9:30 PM,10:00 PM,0.00," BSC LONGWOOD GALLERIA, INC.", QIU CHAN LIU,,6175660804,350     Longwood AVE,Boston,MA,02115,762460.592337817,2948590.22739798
LB-101000,CVICT2211,Active,CV,Common Victualler,2013-11-14,2022-12-31,"WALDWIN CONCESSION, LLC",DUNKIN DONUTS,,"@ TERMINAL B OF LOGAN AIRPORT, AIRSIDE SPACE IN FOOD COURT: IN ONE ROOM ON THE FIRST FLOOR WITH KITCHEN AND STORAGE IN THE REAR.",5:00 AM,11:00 PM,11:30 PM,0.00," WALDWIN CONCESSIONS, LLC", CLAYTON TURNBULL,,6175411911,      Logan Airport Terminal B  ,East Boston,MA,02128,0,0
LB-101636,INNAL0024,Active,Inn,Inn. All Alc.,2013-11-14,2022-12-31,ICONIC FOOD AND BEVERAGE COMPANY LLC,FAIRMONT COPLEY PLAZA HOTEL,10 00 M ON SUNDAYS SALE ALCOHOLIC BEVERAGES WITH BRUNCH,IN WHOLE OF SAID BUILDING.  (SEE ISD CERTIFICATE FOR MORE COMPLETE DESCRIPTION OF CAPACITY.) AND TO INCLUDE A SEASONAL SIDEWALK CAFE FROM APRIL 30TH-NOVEMBER 15TH LOCATED ON A SECTION OF THE PUBLIC SIDEWALK IN FRONT OF 138 ST. JAMES AVENUE FOR 50 PATRONS BETWEEN THE HOURS OF 11:30 A.M. - MIDNIGHT.,,2:00 AM,2:30 AM,0.00, ICONIC FOOD AND BEVERAGE COMPANY LLC, Jerzy Ryszard Terpilowski.,,,138-150   Saint James AV,Boston,MA,02116,,
LB-98956,CV7AL0076,Active,CV,CV7 All Alc.,2013-11-14,2022-12-31,"Allston Silhouette Lounge, LLC",SILHOUETTE LOUNGE,,Rear entrance from alley to kitchen and bulkhead entrance to cellar for stock - in two rooms and kitchen on the first floor; cellar for stock.,,1:00 AM,1:30 AM,86.00," Allston Silhouette Lounge, LLC", Fred Starikov,,(617)254-9417,200-  Brighton AVE,Allston,MA,02134,755051.390474916,2953892.47165892
LB-99136,CV7AL0287,Active,CV,CV7 All Alc.,2013-11-14,2022-12-31,"AC NEP, LLC",DORSET HALL,,In two levels with one room on each level;  kitchen and storage in basement.,,2:00 AM,2:30 AM,264.00," AC NEP,  LLC", PAUL ADAMSON,(617)592-5323,,367-371   Neponset AVE,Dorchester,MA,02122,779247.85353744,2929829.2553485
LB-98779,CLBAL0002,Active,Club,Clb. All Alc.,2013-11-14,2022-12-31,"ST. BOTOLPH CLUB, INC.",,,Rear emergency exits; in whole of said buiding.  CAPACITY BREAKDOWN: 1ST FL - 105; 2ND FL - 85; 3RD FL - 6; 4TH FL - 6.,,1:00 AM,1:30 AM,202.00," ST. BOTOLPH CLUB, INC.", Megan Spies,,(617)536-7570,199-   Commonwealth AVE,Boston,MA,02116,769444.798968315,2953425.90359448
LB-99267,CV7AL0435,Active,CV,CV7 All Alc.,2013-11-14,2022-12-31,"Boston Amici Group, Inc.",PAZZA ON PORTER,,,,2:00 AM,2:30 AM,91.00," BOSTON AMICI GROUP, INC.", RAFFAELE SCALZI,(617)840-7417,,103-   Porter ST,East Boston,MA,02128,781490.919171527,2961304.16392182
LB-101964,RETAL0182,Active,Misc,Retail All Alc.,2013-11-13,2022-12-31,"Happy Liquors, Inc. ",Fernandez Wine & Spirits,Board acknowledged granted petition to open 10 00 m on Sundays,Side entrance 19 Doris Street for stock; in one room first floor cellar and four rooms as 19 Doris Street for stock.  ,,11:00 PM,,0.00," Happy Liquors, Inc.", JOSE M. FERNANDEZ,,(781)953-7273,1088-   Dorchester AVE,Dorchester,MA,02125,776022.999998435,2939589.99999759
LB-101865,RETAL0038,Active,Misc,Retail All Alc.,2013-11-13,2022-12-31,"JOBI LIQUORS, INC.",JOBI LIQUORS,Board granted petition to open 10 00 m on Sundays,"170 Cambridge Street; all entries, exits, and deliveries will be made from front door on 170 Cambridge Street; in whole of first floor; basement for stock.",,11:00 PM,,0.00," JOBI LIQUORS, INC.", DOROTHY M. RYAN-CONLEY,,(617)227-9235,170-   Cambridge ST,Boston,MA,02114,773740.999996319,2956870.00001368
LB-99459,CV7AL0679,Active,CV,CV7 All Alc.,2013-11-13,2022-12-31,"ATLANTICO, LLC",ATLANTICO,,,,2:00 AM,2:30 AM,112.00," ATLANTICO, LLC", MICHAEL SERPA,(617)818-6588,,600-  Harrison AVE,Roxbury,MA,02118,773022.96245715,2949227.80238716
LB-99678,CV7MW0527,Active,CV,CV7 Malt Wine Liq.,2013-11-13,2022-12-31,"Blue Nile, Inc.",BLUE NILE RESTAURANT,ALCOHOLIC BEVERAGES TO BE SERVED ONLY IN CONJUNCTION WITH MEALS ALCOHOL FOOD,"THE BUILDING SHARES A COMMON WALL BOTH TO THE RIGHT AND LEFT.  RESTAURANT IS LOCATED IN A ONE-STORY BUILDING.  FIRST FLOOR AT CURB LEVEL CONSISTS OF DINING AREA, BATHROOM, AND KITCHEN.  WITH FULL BASEMENT THAT WILL BE USED FOR STORAGE, FOOD PREP AND OFFICE SPACE.  ONE ENTRANCE ON CENTRE STREET.  ",,12:00 AM,12:30 AM,26.00," BLUE NILE, INC.", YOSEF HAILE,(617)422-5263,(617)784-6243,389-  Centre ST,Jamaica Plain,MA,02130,761754.815729156,2942708.7965765
LB-101990,RETAL0228,Active,Misc,Retail All Alc.,2013-11-13,2022-12-31,"ATHENS MARKET II, INC.",GIORGIANA'S,1 NIPS OTHER SINGLE SERVING ITEMS WILL NOT BE SOLD,IN APPROXIMATELY 1900 SQUARE FEET INCLUDING FIRST FLOOR AND BASEMENT; FRONT ENTRANCE ON TREMONT STREET AND EMERGENCY EXIT ON MILFORD STREET.,,11:00 PM,,0.00," ATHENS MARKET II, INC.", ANNA BAROUNIS,,(617)542-0101,532-  Tremont ST,Roxbury,MA,02118,772339.201992054,2950850.60566257
LB-100836,CVICT1960,Active,CV,Common Victualler,2013-11-13,2022-12-31,"La Lechonera Restaurant, LLC",La Lechonera Restaurant,Monday Sat 7 00 AM 8 PM Sunday 6,"IN ONE ROOM ON THE FIRST FLOOR, KITCHEN IN REAR, STORAGE IN BASEMENT.",7:00 AM,8:00 PM,8:30 PM,20.00," La Lechonera Restaurant, LLC",Beatriz Fiueroa,(617)323-0311,,342-   Cummins HWY,Roslindale,MA,02131,760081.861295596,2926856.06881774
LB-101866,RETAL0039,Active,Misc,Retail All Alc.,2013-11-13,2022-12-31,"SHIVVANSH, LLC",SIMMONS LIQUOR,Board acknowledged granted petition to open 10 00 m on Sundays,Two rooms first floor; cellar for stock.,,11:00 PM,,0.00," SHIVVANSH, LLC", RONALD RALPH BRISSETTE,(617)227-2223,,210     Cambridge ST,Boston,MA,02114,773406.046332002,2956864.77687769
LB-102000,RETAL0239,Active,Misc,Retail All Alc.,2013-11-13,2022-12-31,"URBAN GRAPE SOUTH END, LLC",THE URBAN GRAPE SOUTH END,HOURS OPERATION 9 30 M P MONDAY TUESDAY WEDNESDAY 11 00 THURSDAY FRIDAY SATURDAY 12 6 SUNDAY,"2,188 SQUARE FEET FIRST FLOOR UNIT IN THE BRYANT RESIDENCES; STREET ENTRANCE AND ENTRANCE FROM LOBBY OF BRYANT RESIDENCES.",,11:00 PM,,0.00," URBAN GRAPE SOUTH END, LLC"," ANTHONY MONT DOUGLAS, JR.",,(617)266-2115,303     Columbus AVE,Boston,MA,02116,771191.553657949,2951693.31463286
LB-98785,CLBAL0009,Active,Club,Clb. All Alc.,2013-11-13,2022-12-31,UNIVERSITY OF MASSACHUSETTS BUILDING AUTHORITY,University of Massachusetts Club,Board ABCC approved management agreement between University Massachusetts Building Authority Services Inc,"ONE BEACON STREET, 32ND FLOOR",,1:00 AM,1:30 AM,482.00, UNIVERSITY OF MASSACHUSETTS BUILDING AUTHORITY, David D. Eichstaedt,,(818)621-7393,1     Beacon ST,Boston,MA,02108,774862.37244536,2955953.86785284
LB-101618,INNAL0005,Active,Inn,Inn. All Alc.,2013-11-13,2022-12-31,"Pineapple Restaurant Group Boston, LLC",The Trophy Room at Staypineapple Boston,1 Breakfast to be served 2 Lunches including hot meals from least 12 00 P M 7 days per week 3 Dinner 6 PM 9 4 Food consisting sandwiches available all times that alcoholic beverages being 5 44 seats eleven X foot tables in place as floor plan No more than bar,Unnumbered entrance on Chandler Street for stock in whole of said building. (6. No more than 11 seats at the bar.)   (SEE ISD CERTIFICATE FOR MORE COMPLETE DESCRIPTION OF CAPACITY.),,2:00 AM,2:30 AM,0.00," PINEAPPLE RESTAURANT GROUP BOSTON, LLC", EDWARD C. MOSES-GRANGER,,,22-28   Chandler ST,Boston,MA,02116,,
<<<<<<< HEAD:fall22-team-1/deliverable2/Licensing Board Licenses.csv
LB-101946,RETAL0156,Active,Misc,Retail All Alc.,2013-11-13,2022-12-31,"TRUONG THAN MARKET, INC.",TROUNG THAN MARKET,Board granted petition sale alcoholic beverages on 10 00 AM opening Sundays,65 Beach Street; in one room on the first floor;basement for storage.,,11:00 PM,,0.00," TRUONG THANH LIQUORS, INC.", RAYMOND W. ENG,,,65-   Beach ST,Boston,MA,02111,775073.450301558,2953283.69261834
LB-99871,CV7MWR0048,Active,CV,CV7 Malt Wine Liq. Restrict.,2013-11-13,2022-12-31,SAUS BOSTON LLC,SAUS,2 00 M CLOSING HOUR ON FRIDAYS SATURDAYS SERVICE FOOD ONLY,"1800 SQUARE FEET W/800 SQ FEET ON FIRST FLOOR & 1000 SQ FEET IN BASEMENT.  PREP KITCHEN IN BASEMENT, 1 UNISEX BATHROOM IN BASEMENT, AND KITCHEN ON 1ST FLOOR.  ENTRANCE AT FRONT; SIDE DOOR EXIT AND REAR EXIT IN BASEMENT.",,MIDNIGHT,12:30 AM,22.00, SAUS BOSTON LLC, RENEE ELIAH,,(773)750-1063,33-   Union ST,Boston,MA,02108,775954.544478372,2956950.76458976
LB-101194,CVICT2425,Active,CV,Common Victualler,2013-11-13,2019-12-31,"POTBELLY SANDWICH WORKS, LLC",POTBELLY SANDWICH SHOP,,"INTERIOR TENANT SPACE IN EXISTING BUILDING -- ON GROUND FLOOR ONLY; SERVING SANDWICHES, SALADS AND OTHER ANCILLARY ITEMS.",7:00 AM,7:00 PM,7:30 PM,40.00," POTBELLY SANDWICH WORKS, LLC", BRIAN NOPARSTAK,,8473702102,263-  Washington ST,Boston,MA,02108,775587.298782036,2955844.63863672
LB-101995,RETAL0233,Active,Misc,Retail All Alc.,2013-11-13,2022-12-31,ARIAS-OBJIO CORPORATION,MVP LIQUORS,Board acknowledges granted petition to open 10 m on Sundays,ONE ROOM ON FIRST FLOOR AND CELLAR FOR STOCK; CELLAR FOR DELIVERIES.,,11:00 P.M.,,0.00, ARIAS-OBJIO CORPORATION, VANIBEL A. OBJIO,,(617)838-7243,4339-   Washington ST,Roslindale,MA,02131,755837.000011638,2928499.99998726
LB-101955,RETAL0171,Active,Misc,Retail All Alc.,2013-11-13,2022-12-31,"HOLLYWOOD WINE & SPIRITS, INC.",,,One room first floor at 216 Columbia Road; two rooms for storage at 212 Columbia Road.,,11:00 PM,,0.00," HOLLYWOOD WINE & SPIRITS, INC.", IVAN A. PAYAMPS,(617)719-9357,,212-216   Columbia RD,Dorchester,MA,02121,,
=======
LB-99824,CV7MWL0178,Active,CV,CV7 Malt Wine Liq.,2013-11-13,2022-12-31,STREGA PIZZERIA & CAFÉ CORP.,RINA'S,11 PM CLOSING SUNDAY THURSDAY amp MIDNIGHT HOUR FRIDAY SATURDAY ALCOHOLIC BEVERAGES TO BE SERVED ONLY IN CONJUCTION WITH MEALS,IN ONE ROOM ON GROUND FLOOR WITH STORAGE IN BASEMENT; ENTRANCE AT 373 HANOVER STREET; EXIT AT REAR AT 371 HANOVER STREET.,,11:00 PM,11:30 PM,10.00, STREGA PIZZERIA & CAFÉ CORP., NICOLA R. VARANO,,(617)345-3992,371-373   Hanover ST,Boston,MA,02113,776928.52284728,2958307.87998302
LB-101990,RETAL0228,Active,Misc,Retail All Alc.,2013-11-13,2022-12-31,"ATHENS MARKET II, INC.",GIORGIANA'S,1 NIPS OTHER SINGLE SERVING ITEMS WILL NOT BE SOLD,IN APPROXIMATELY 1900 SQUARE FEET INCLUDING FIRST FLOOR AND BASEMENT; FRONT ENTRANCE ON TREMONT STREET AND EMERGENCY EXIT ON MILFORD STREET.,,11:00 PM,,0.00," ATHENS MARKET II, INC.", ANNA BAROUNIS,,(617)542-0101,532-  Tremont ST,Roxbury,MA,02118,772339.201992054,2950850.60566257
LB-99550,CV7MW0139,Active,CV,CV7 Malt Wine,2013-11-13,2022-12-31,BOSTON & MAINE FISH COMPANY,BOSTON & MAINE FISH COMPANY,Glass mugs with name premises on them 11 PM closing Roped off area only,"@ 200 Faneuil Hall Marketplace: in one room with kitchen area, and stock stored on premises.  ",,11:00 PM,11:30 PM,23.00, BOSTON & MAINE FISH COMPANY, ANDRE ORNELAS,,6175902205,200     Faneuil Hall Marketplace  ,Boston,MA,02109,776491.999998882,2956600.00001343
>>>>>>> origin/test-dev:fall22-team-1/deliverable2/downloaded data/consumers&others.csv
LB-99537,CV7MW0095,Active,CV,CV7 Malt Wine,2013-11-13,2022-12-31,AOB CORP.,L STREET DINER & PIZZERIA,1 MALT WINE BEVERAGES TO BE SERVED ONLY IN CONJUNCTION WITH MEALS 2 NO BAR,"In one room on the first floor, kitchen and storage in the rear",,10:00 PM,10:30 PM,36.00, AOB CORP., HANI YOUSEF,,6178180566,108-   L ST,South Boston,MA,02127,781870.000003889,2947100.00000459
LB-101903,RETAL0091,Active,Misc,Retail All Alc.,2013-11-13,2022-12-31,"MARY CLIPPER SHIP, INC.",CLIPPER SHIP WINE & SPIRIT,Board acknowledges granted petition to open 10 00 m on Sundays,Emergency exit in rear; in one room on the first floor with cellar for stock.,,11:00 PM,,0.00," MARY CLIPPER SHIP, INC.", KENI NGUYEN,,6178285204,17-   Maverick SQ,East Boston,MA,02128,780696.000002786,2959839.99998444
LB-101639,INNAL0026,Active,Inn,Inn. All Alc.,2013-11-13,2022-12-31,"NKOTB Lessee, LLC",Revere Hotel/Rebel's Guild,PATIO CONDITIONS 1 Alcoholic beverages to be served only in conjunction with food 2 Agreement Bay Village N is hereby incorporated reference 3 Patio close midnight Bottle service approved 4 25 12 Board granted permission begin serving alcoholic Sunday 10 00 M,"In whole of said building; (Revere Hotel), Entrance and Exits from Stuart Street & Portico, including outside patio areas, restaurant, convention/ conference center  theatre, pool, deck area, hotel rooms & function rooms 3 banquet rooms & adjacent hall kitchen & storage areas on Mezzanine, back sta",,2:00 AM,,0.00," NKOTB Lessee, LLC", Mark O. Fischer,(617)482-1800,,196-200   Stuart ST,Boston,MA,02116,,
LB-99703,CV7MWL0004,Active,CV,CV7 Malt Wine Liq.,2013-11-13,2022-12-31,"NICOMAR, INC.",Strega by Nick Varano,Malt wine liqueurs to be served only in conjunction with meals,379-381 HANOVER STREET; IN ONE ROOM ON THE FIRST FLOOR WITH KITCHEN; ONE ROOM IN BASEMENT FOR STORAGE.,,11:00 PM,11:30 PM,54.00," NICOMAR, INC.", NICOLA R. VARANO,,(617)913-1018,379-381   Hanover ST,Boston,MA,02113,776950.477663308,2958349.61809506
LB-101937,RETAL0140,Active,Misc,Retail All Alc.,2013-11-13,2022-12-31,RNP CORPORATION,NICK'S LIQUORS,Board acknowledges granted petition to open 10 m on Sundays,In one room on first floor with storage in the rear.,,11:00 PM,,0.00, RNP CORPORATION, NARESH PATEL,,5088778011,4590-   Washington ST,Roslindale,MA,02131,753907.574889839,2925903.46852884
LB-99702,CV7MWL0002,Active,CV,CV7 Malt Wine Liq.,2013-11-13,2022-12-31,"LA ROCA, INC.",DOLCE VITA,1 Malt Wine with Liqueurs to be served only in conjunction meals,"221 Hanover Street; One room on the first floor, one room kitchen and storage in the basement.",,11:00 PM,11:30 PM,99.00," LA ROCA, INC.", CAROLINE M. GRACEFFA,,,221-  Hanover ST,Boston,MA,02113,776351.610558748,2957514.05268629
LB-99742,CV7MWL0065,Active,CV,CV7 Malt Wine Liq.,2013-11-13,2022-12-31,"MARNICO, INC.",NICO,1 ALCOHOLIC BEVERAGES TO BE SERVED ONLY IN CONJUNCTION WITH MEALS 2 FOLDING DOOR STYLE WINDOWS CLOSED 11 00 P M 3 LICENSEE AGREES HE WILL NOT SEEK AN EXTENSION HOURS 4 ALL BEVERAGE LICENSE 5 LIVE ENTERTAINMENT,"IN TWO ROOMS, KITCHEN AND STORAGE ON FIRST FLOOR AND IN ONE DINING ROOM AND STORAGE IN BASEMENT.",,MIDNIGHT,12:30 AM,48.00," MARNICO, INC.", NICOLA VARANO,,(617)913-1018,417-419A   Hanover ST,Boston,MA,02113,777048.6824954,2958585.47646329
LB-98800,CLBAL0028,Active,Club,Clb. All Alc.,2013-11-13,2022-12-31,"ORIENT HEIGHTS YACHT CLUB, INC..",,Remove restriction 2 from license No further Physical additions,IN ONE ROOM AND A STORAGE ROOM ON THE FIRST FLOOR; ONE ROOM AND A STORAGE ROOM ON THE SECOND FLOOR.  Capacity breakdown: 1st fl - 110; 2nd fl - 90.,,2:00 AM,2:30 AM,200.00, ORIENT HEIGHTS YACHT CLUB, GERALD CANGIANO,(617)567-9439,,61-   Bayswater ST,East Boston,MA,02128,789992.305387452,2965366.1772376
LB-101896,RETAL0080,Active,Misc,Retail All Alc.,2013-11-13,2022-12-31,PN Liquors LLC,DARA'S WINE & SPIRITS,,"Exit & entrance located in front of store. Emergency exit at rear of store, rear and one room for stock.",,11:00 PM,,0.00, PN Liquors LLC, Viralkumar S. Patel,(617)566-4850,(781)654-6530,750     Huntington AVE,Boston,MA,02115,762801.327602133,2946820.68832433
LB-99550,CV7MW0139,Active,CV,CV7 Malt Wine,2013-11-13,2022-12-31,BOSTON & MAINE FISH COMPANY,BOSTON & MAINE FISH COMPANY,Glass mugs with name premises on them 11 PM closing Roped off area only,"@ 200 Faneuil Hall Marketplace: in one room with kitchen area, and stock stored on premises.  ",,11:00 PM,11:30 PM,23.00, BOSTON & MAINE FISH COMPANY, ANDRE ORNELAS,,6175902205,200     Faneuil Hall Marketplace  ,Boston,MA,02109,776491.999998882,2956600.00001343
LB-99814,CV7MWL0168,Active,CV,CV7 Malt Wine Liq.,2013-11-13,2022-12-31,"F&H, INC.",MI PUEBLITO RESTAURANT,WINES MALT BEVERAGES TO BE SERVED ONLY IN CONJUNCTION WITH MEALS 2 NO BAR,IN ONE ROOM ON THE FIRST FLOOR; KITCHEN AND STORAGE IN THE REAR.,,11:00 PM,11:30 PM,49.00," F&H, INC.", FERDY L. ARGUETA,,,333-  Border ST,East Boston,MA,02128,780484.206786603,2963483.47579585
LB-99714,CV7MWL0021,Active,CV,CV7 Malt Wine Liq.,2013-11-13,2022-12-31,30 FLEET STREET CORPORATION,LA SUMMA,,IN ONE ROOM AND KITCHEN ON THE FIRST FLOOR.,,1:00 AM,1:30 AM,74.00, 30 FLEET STREET CORPORATION, BARBARA SULLIVAN,,,30-  Fleet ST,Boston,MA,02113,777074.973503426,2958210.25179093
LB-99824,CV7MWL0178,Active,CV,CV7 Malt Wine Liq.,2013-11-13,2022-12-31,STREGA PIZZERIA & CAF CORP.,RINA'S,11 PM CLOSING SUNDAY THURSDAY amp MIDNIGHT HOUR FRIDAY SATURDAY ALCOHOLIC BEVERAGES TO BE SERVED ONLY IN CONJUCTION WITH MEALS,IN ONE ROOM ON GROUND FLOOR WITH STORAGE IN BASEMENT; ENTRANCE AT 373 HANOVER STREET; EXIT AT REAR AT 371 HANOVER STREET.,,11:00 PM,11:30 PM,10.00, STREGA PIZZERIA & CAF CORP., NICOLA R. VARANO,,(617)345-3992,371-373   Hanover ST,Boston,MA,02113,776928.52284728,2958307.87998302
LB-100321,CVICT0916,Active,CV,Common Victualler,2013-11-13,2022-12-31,JOHNNY BISTANY,Steve's Greek Cuisine,,First floor food court with kitchen and service counters.,10:00 AM,9:00 PM,9:30 PM,0.00, Johnny Bistany,JOHNNY BISTANY,,(617)263-1166,100-199     Faneuil Hall Market PL,Boston,MA,02109,0,0
LB-99521,CV7MW0053,Active,CV,CV7 Malt Wine,2013-11-13,2022-12-31,"MARGIA, CORP.",GIACOMO'S RISTORANTE,1 MALT WINE BEVERAGES TO BE SERVED ONLY IN CONJUNCTION WITH MEALS 2 NO BAR,"In one room on first floor with kitchen in rear, storage and kitchen work area in basement; second floor to include seating for 30 patrons. ",,MIDNIGHT,12:30 AM,28.00," MARGIA, CORP.", ADRIANA TRAVAGLIONE,(617)523-9026,,355-  Hanover ST,Boston,MA,02113,776850.742207214,2958194.49956691
LB-99171,CV7AL0329,Active,CV,CV7 All Alc.,2013-11-13,2022-12-31,STATIRES GROUP LLC,STATS BAR & GRILL,       ,"ONE FLOOR ON STREET LEVEL WITH SEATING AREA, KITCHEN, AND BATHROOMS; STORAGE IN BASEMENT.  Capacity breakdown: daytime - 96 seated, 48 standing; Nighttime (w/tables & chairs removed) - 42 seated, 148 standing, 9 employees.",,1:00 AM,1:30 AM,190.00, STATIRES GROUP LLC, JAMES A. STATIRES,,(603)296-5036,77     Dorchester ST,South Boston,MA,02127,779112.000001311,2947750.00000519
LB-99451,CV7AL0672,Active,CV,CV7 All Alc.,2013-11-13,2022-12-31,STREGA WATERFRONT LLC,,,"IN TWO PRIVATE DINING ROOMS ON FIRST FLOOR; A BAR WITH 20 SEATS; KITCHEN AND STORAGE IN THE REAR OF PREMISES AND TO INCLUDE AN OUTSIDE PATIO FOR 20 PATRONS ON PRIVATE PROPERTY BETWEEN THE HOURS OF 11:00 A.M. - 2:00 A.M.  THERE ARE 5 ENTRANCES/EXITS.  ONE MARINA PARK DRIVE, B",,2:00 AM,2:30 AM,180.00, STREGA WATERFRONT LLC, Melissa Lee,,,1     Marina Park DR,Boston,MA,02210,0,0
LB-99632,CV7MW0423,Active,CV,CV7 Malt Wine,2013-11-13,2022-12-31,"JUAN REYES, INDIVIDUAL",MIAMI RESTAURANT,NO BAR ALCOHOL ONLY WITH FOOD B 11 00 P M CLOSING,"IN ONE ROOM ON THE FIRST FLOOR, KITCHEN AND STORAGE IN THE REAR.",,11:00 PM,11:30 PM,19.00," JUAN REYES, INDIVIDUAL", JUAN REYES,,6173258607,381-   Centre ST,Jamaica Plain,MA,02130,761832.999985233,2942730.00000052
LB-99560,CV7MW0187,Active,CV,CV7 Malt Wine,2013-11-13,2022-12-31,SJJ CORP.,PANZA,       ,In one room and kitchen on the first floor; storage in basement.,,11:00 PM,11:30 PM,45.00, SJJ CORP., STEPHEN JUDGE,,(617)557-9248,326-   Hanover ST,Boston,MA,02113,776744.999999121,2958230.00001495
LB-100396,CVICT1090,Active,CV,Common Victualler,2013-11-13,2022-12-31,"WATER STREET DELI, LLC",PAVIA,,"Approximately 1,100 sq. ft., in one room on the first floor with kitchen in the rear and storage in the basement.",6:00 AM,7:00 PM,7:30 PM,20.00," WATER STREET DELI, LLC", LAURIENE O. DASILVA,,6175992520,82-   Water ST,Boston,MA,02109,776095.99999851,2955690.00001259
<<<<<<< HEAD:fall22-team-1/deliverable2/Licensing Board Licenses.csv
LB-99452,CV7AL0673,Active,CV,CV7 All Alc.,2013-11-13,2022-12-31,"PASTA BEACH ROWES WHARF, LLC",PASTA BEACH,,PREMISES ARE APPROXIMATELY 2492 SQUARE FEET AND LOCATED ON THE GROUND FLOOR AT THE NORTHERN END OF THE BUILDING FACING ATLANTIC AVENUE; ONE ENTRANCE ON ATLANTIC AVENUE AND ONE ON NORTHERN SIDE OF PREMISES.  ANNUAL OUTDOOR PATIO ON PRIVATE PROPERTY WITH SEATING FOR 70 PATRONS.,,11:30 PM,MIDNIGHT,59.00," PASTA BEACH ROWES WHARF, LLC", ADAM  ROLAND CHOQUET,(617)439-6900,(240)476-1652,30     Rowes Wharf  ,Boston,MA,02110,0,0
LB-99768,CV7MWL0101,Active,CV,CV7 Malt Wine Liq.,2013-11-13,2022-12-31,Casa Giacomos LLC,GIACOMO'S RESTAURANT,WINES MALT LIQUEURS TO BE SERVED ONLY IN CONJUNCTION WITH MEALS 2 NO BAR,IN ONE ROOM AND A KITCHEN ON THE FIRST FLOOR; STORAGE AND KITCHEN IN BASEMENT.,,11:30 PM,Midnight,39.00, Casa Giacomos LLC, Irakli Gogitidze,,6175365723,431-   Columbus AVE,Boston,MA,02116,770301.167385116,2950691.81607193
=======
LB-101639,INNAL0026,Active,Inn,Inn. All Alc.,2013-11-13,2022-12-31,"NKOTB Lessee, LLC",Revere Hotel/Rebel's Guild,PATIO CONDITIONS 1 Alcoholic beverages to be served only in conjunction with food 2 Agreement Bay Village N is hereby incorporated reference 3 Patio close midnight Bottle service approved 4 25 12 Board granted permission begin serving alcoholic Sunday 10 00 M,"In whole of said building; (Revere Hotel), Entrance and Exits from Stuart Street & Portico, including outside patio areas, restaurant, convention/ conference center – theatre, pool, deck area, hotel rooms & function rooms 3 banquet rooms & adjacent hall kitchen & storage areas on Mezzanine, back sta",,2:00 AM,,0.00," NKOTB Lessee, LLC", Mark O. Fischer,(617)482-1800,,196-200   Stuart ST,Boston,MA,02116,,
LB-100894,CVICT2054,Active,CV,Common Victualler,2013-11-13,2022-12-31,THE INTERNATIONAL EATERY,"""SOUTH END PITA""",,IN ONE ROOM ON THE FIRST FLOOR WITH KITCHEN AND STORAGE IN THE REAR.,7:00 AM,10:00 PM,10:30 PM,16.00, THE INTERNATIONAL EATERY, RADOUAN OUASSAIDI,,6177338364,473     Albany ST,Roxbury,MA,02118,773773.338364348,2949134.65245448
LB-101964,RETAL0182,Active,Misc,Retail All Alc.,2013-11-13,2022-12-31,"Happy Liquors, Inc. ",Fernandez Wine & Spirits,Board acknowledged granted petition to open 10 00 m on Sundays,Side entrance 19 Doris Street for stock; in one room first floor cellar and four rooms as 19 Doris Street for stock.  ,,11:00 PM,,0.00," Happy Liquors, Inc.", JOSE M. FERNANDEZ,,(781)953-7273,1088-   Dorchester AVE,Dorchester,MA,02125,776022.999998435,2939589.99999759
>>>>>>> origin/test-dev:fall22-team-1/deliverable2/downloaded data/consumers&others.csv
LB-102060,RETMW0091,Active,Misc,Retail All Alc.,2013-11-13,2022-12-31,HENRY QUIK PIK INC.,HENRY'S MARKET,Board acknowledged granted petition to open 10 00 m on Sundays Condition No nips,"THE PREMISES IS APPROXIMATELY 2000 SQUARE FEET OF SPACE ON THE FIRST FLOOR OF THE PROPERTY AT 892 SOUTH STREET ROSLINDALE, MA.  THERE IS ONE CUSTOMER ENTRANCE/EXIT NEAREST THE STREET AND A REAR ENTRANCE/EXIT USED BY EMPLOYEES AND FOR EMERGENCY USE ONLY.",,11:00 PM,,0.00, HENRY QUIK PIK INC., DEVYANI S. PATEL,,(617)325-0273,892-   South ST,Roslindale,MA,02131,755025.000010893,2930369.999989
LB-100896,CVICT2056,Active,CV,Common Victualler,2013-11-13,2022-12-31,"BP Eatery, LLC",Lily's Pizza,MONDAY SATURDAY 11 00 AM 7 PM SUNDAY 6,"In one room on the ground floor, with kitchen and service counter. Storage in rear. (2,775 sf. total). Front area 414, back area 350.",11:00 AM,7:00 PM,7:30 PM,0.00," BP Eatery, LLC",Mavzed Durakovic,,,2     Oliver ST,Boston,MA,02109,776563.797319357,2955548.05480517
